order_id,customer_id,order_date,total_amount,payment_method,order_status,shipping_address,shipping_city,shipping_state,shipping_zip
43929,10478,2023-06-14 18:31:00,330.89,Debit Card,Delivered,220 Brandy Tunnel Suite 310,Lake Robert,DE,83781
43930,5297,2023-12-15 22:04:00,4450.76,Credit Card,Delivered,16236 Stout Crossing,Munozstad,VA,52585
43931,1739,2024-08-12 08:15:00,14.53,Debit Card,Shipped,32791 Cynthia Passage,Danielton,MI,59116
43932,4324,2024-09-01 21:10:00,129.02,PayPal,Shipped,72150 Christopher Walk Suite 089,New John,RI,54173
43933,10352,2024-10-23 11:15:00,7017.85,Credit Card,Processing,70795 Kevin Loop Apt. 744,New James,WI,85210
43934,10897,2024-11-03 08:03:00,1776.86,Debit Card,Shipped,215 Morgan Greens Suite 856,East Colleen,PR,45996
43935,3103,2023-01-14 20:10:00,1314.53,Debit Card,Delivered,78719 Alicia Avenue,New Tracy,WA,81086
43936,1095,2023-03-18 16:49:00,6302.62,Credit Card,Delivered,44797 Austin Pine,South Robert,NM,63619
43937,4261,2024-08-19 17:41:00,1806.22,Credit Card,Delivered,61514 Juan Burg Apt. 377,East Jasonstad,OR,21447
43938,4915,2023-09-28 14:06:00,2138.42,Debit Card,Delivered,8544 Torres Ways Suite 606,South Cristianland,KS,32171
43939,9600,2023-10-10 07:10:00,5576.45,Debit Card,Delivered,697 Gomez Light,Michelebury,ND,56920
43940,4605,2023-06-16 21:59:00,7210.12,Apple Pay,Delivered,436 Levy Union Apt. 743,Maryhaven,DE,82644
43941,1770,2024-12-10 22:22:00,194.98,Credit Card,Delivered,621 Billy Cliff Apt. 520,West Marisamouth,NV,79992
43942,5676,2023-08-18 10:38:00,910.29,Credit Card,Delivered,74192 Johnny Hill Apt. 501,Floydmouth,WV,66228
43943,2211,2023-08-16 20:43:00,916.57,Credit Card,Delivered,2367 Tate Motorway Suite 894,Port Anthony,MI,44857
43944,5324,2023-12-21 22:26:00,351.45,Google Pay,Returned,44266 Carl Lake,Blankenshipstad,PA,01660
43945,3102,2024-11-28 09:31:00,3671.11,Google Pay,Delivered,492 Jennifer Ports Suite 102,Jeremybury,ND,28013
43946,9664,2024-12-11 17:45:00,8081.26,Credit Card,Processing,00651 Carolyn Inlet Suite 293,Port Michelle,WV,36331
43947,2648,2024-08-11 16:33:00,311.01,Bank Transfer,Delivered,5152 Green Summit Suite 623,Jessicaport,OH,87723
43948,10494,2023-10-15 07:10:00,242.46,Google Pay,Delivered,3604 John Vista Apt. 685,Reedberg,IN,10280
43949,6104,2024-09-28 19:38:00,1097.3,PayPal,Delivered,791 Rubio Cliff Apt. 416,Anthonymouth,AL,90150
43950,1953,2023-09-14 14:57:00,5488.12,Bank Transfer,Delivered,3919 Duran Junctions Apt. 625,South Williamberg,OR,33810
43951,8985,2024-01-22 12:27:00,6532.29,Google Pay,Delivered,00695 Jeffrey Station Suite 220,New Brianna,ID,52559
43952,4022,2024-09-25 20:47:00,79.71,Debit Card,Delivered,947 Monica Summit,Jonesshire,IN,38692
43953,8675,2023-07-26 20:08:00,806.77,Bank Transfer,Shipped,261 Olson Freeway,New Caroline,VT,47319
43954,2184,2023-03-24 19:59:00,1944.35,Apple Pay,Returned,233 Stacy Heights,Andrewland,UT,32347
43955,6858,2024-05-07 16:19:00,115.4,Apple Pay,Returned,32650 Lisa Crossing,Barbaratown,CA,35071
43956,3204,2024-05-18 14:17:00,1136.21,PayPal,Shipped,394 Brandon Meadow,Taylorstad,NC,48170
43957,8684,2024-10-08 19:35:00,3318.6,Bank Transfer,Delivered,628 Jacobs Mission Apt. 224,Port Patricia,GU,86548
43958,8738,2024-09-07 08:26:00,2502.78,Credit Card,Processing,3082 Ryan Brooks Suite 987,North Jennifer,VT,87439
43959,10383,2024-12-10 19:41:00,4206.0,PayPal,Cancelled,039 Todd Station,North Ianchester,OH,84746
43960,10834,2024-06-25 10:56:00,207.14,Apple Pay,Delivered,28937 Smith Stream Apt. 053,East Adamshire,MT,24716
43961,5638,2023-11-14 21:10:00,4350.14,Credit Card,Delivered,00281 Lopez Key Suite 430,New Thomasmouth,NH,91919
43962,6275,2024-08-06 12:58:00,1675.06,PayPal,Cancelled,904 Arnold Forge,Lake Joshuastad,NC,64809
43963,8668,2024-03-07 15:38:00,859.26,Credit Card,Shipped,806 Adams Crest,Lake Jilltown,FL,56385
43964,1579,2023-09-07 14:39:00,7633.82,PayPal,Returned,47393 Melissa Via,Christopherland,WA,61168
43965,3648,2023-01-22 08:50:00,4637.44,Bank Transfer,Delivered,250 Theresa Fork Suite 169,Danielleland,AR,28558
43966,5667,2023-12-27 16:59:00,5206.25,Credit Card,Returned,470 Allison Falls Suite 149,East Alexandrastad,MP,41407
43967,4322,2024-11-08 15:42:00,140.94,PayPal,Returned,6097 Karen Springs,Smithfort,PW,40019
43968,9165,2023-03-11 13:04:00,760.0,PayPal,Shipped,61455 Ramsey Camp Apt. 083,Powersshire,NH,57902
43969,6979,2023-01-22 16:12:00,5126.12,Bank Transfer,Delivered,48783 Garcia Ports Apt. 744,Josephbury,NY,60958
43970,3363,2023-10-10 19:47:00,2462.12,Bank Transfer,Delivered,2294 Maria Island,North Karen,NE,15258
43971,5268,2024-07-07 07:13:00,3809.48,Debit Card,Shipped,9477 Forbes Lodge,Staffordmouth,PR,27027
43972,7197,2024-04-25 22:06:00,6445.96,Debit Card,Shipped,17776 Riddle Station Apt. 191,Orrmouth,NV,30153
43973,2883,2024-11-18 21:17:00,1483.25,PayPal,Processing,699 Silva Lake,New Richardland,LA,99416
43974,5748,2023-12-10 11:46:00,597.26,Debit Card,Delivered,9761 Johnson Junctions,Bakermouth,OR,78473
43975,6774,2023-11-24 11:44:00,2744.69,Credit Card,Shipped,353 Jessica Green,East Juliaview,MO,77777
43976,8132,2023-09-12 14:26:00,901.78,PayPal,Delivered,072 Long Port,South Paulafurt,NJ,29185
43977,5849,2023-09-09 17:42:00,169.68,Google Pay,Cancelled,3580 Ramirez Mills,Jessicashire,DE,17962
43978,9603,2024-11-27 07:45:00,4863.27,PayPal,Shipped,668 Lynn Locks,Lake Kellyborough,FL,25169
43979,8371,2023-01-07 15:45:00,1079.24,Apple Pay,Delivered,135 Meghan Locks,Herringmouth,FL,92723
43980,7123,2023-12-12 07:46:00,1784.51,Debit Card,Returned,72015 Brian Terrace Suite 942,Lake James,HI,10408
43981,9024,2024-12-23 17:35:00,4545.18,Debit Card,Shipped,19074 Evans Mill,North James,VI,91471
43982,1854,2024-11-20 17:52:00,1059.66,PayPal,Delivered,1110 Moore Ramp Apt. 087,Haydenmouth,OH,33194
43983,7739,2023-09-27 10:36:00,2640.21,Apple Pay,Delivered,516 Mercado Falls Suite 159,New Andrew,MA,75483
43984,6148,2023-12-23 15:29:00,2327.3,PayPal,Delivered,618 Christine Flats,South Joseph,OR,33572
43985,2009,2023-07-23 20:18:00,429.72,PayPal,Delivered,925 Kimberly Drives Suite 795,South Michaelton,NH,00882
43986,10941,2023-11-15 20:46:00,346.37,Debit Card,Cancelled,292 Hart Ranch Apt. 164,West Cherylfort,SC,42134
43987,4939,2024-10-26 07:44:00,5811.26,Bank Transfer,Delivered,957 Jackson Port Suite 405,Lindsayville,FL,20537
43988,8625,2024-01-26 11:29:00,8066.4,Debit Card,Delivered,078 Santiago Mountain,Port Alicia,AK,65394
43989,4823,2023-01-23 14:26:00,229.44,PayPal,Delivered,1156 Tracy Circle,West Philiptown,TX,34382
43990,2601,2024-04-14 17:23:00,4086.62,Google Pay,Processing,5441 Phelps Union Suite 748,North Melissa,MN,75529
43991,3517,2024-03-04 14:22:00,1834.4,Bank Transfer,Delivered,697 Ryan Rapids Apt. 302,Lake Lauramouth,MH,40067
43992,9465,2023-09-17 11:08:00,7820.35,PayPal,Delivered,1461 Eric Burgs,New Denisemouth,LA,04451
43993,1867,2024-11-03 09:40:00,6003.46,Credit Card,Returned,35077 Bautista Heights Apt. 453,South Susan,MO,60673
43994,6220,2023-11-14 13:34:00,1575.56,Credit Card,Delivered,40586 Hanson Divide Apt. 292,Ronaldburgh,MS,57003
43995,2438,2024-07-06 08:24:00,5327.72,Debit Card,Shipped,93290 Rodriguez Glens Suite 889,Lake Christinaborough,NJ,05311
43996,7912,2023-06-05 10:01:00,4413.42,Bank Transfer,Delivered,186 Anita Shore Suite 596,Joneschester,UT,05665
43997,4678,2023-08-13 07:59:00,246.33,PayPal,Cancelled,6792 Alexander Bypass,South Steventown,HI,02987
43998,9140,2024-09-15 10:46:00,91.31,Credit Card,Returned,8670 Jon Stravenue,East Williambury,MN,72013
43999,3470,2023-03-05 20:52:00,3274.72,Debit Card,Delivered,4244 Conrad Curve Apt. 209,Stevenside,FM,83399
44000,1444,2024-07-20 08:15:00,861.23,Bank Transfer,Shipped,86781 Anderson Highway,West Joshua,GU,50666
44001,9943,2024-11-06 21:37:00,2347.53,Credit Card,Shipped,62260 Sylvia Vista,Jasonhaven,AL,93347
44002,4031,2024-09-13 09:33:00,8911.2,Google Pay,Delivered,6103 Larry Stravenue,Kathrynborough,DC,59780
44003,3189,2024-10-25 08:45:00,5447.2,Debit Card,Returned,891 Amy Walk,Rodriguezstad,LA,95593
44004,4157,2024-09-10 12:36:00,985.4,Credit Card,Cancelled,2779 Nguyen Garden,Veronicachester,MP,35423
44005,7993,2023-04-24 12:38:00,540.48,Apple Pay,Delivered,549 Aaron Extension Apt. 067,North Zachary,MD,28242
44006,3201,2024-12-06 20:13:00,5464.64,Credit Card,Delivered,896 Savannah Junctions,Lisaport,NC,08067
44007,8358,2024-03-07 09:37:00,5631.72,Debit Card,Shipped,137 Snow Heights Apt. 291,Lake Brent,FM,66254
44008,6610,2023-05-22 20:27:00,828.06,Credit Card,Shipped,73616 Smith Garden,North Sarafort,MN,64507
44009,8751,2024-05-20 08:18:00,151.71,Apple Pay,Cancelled,452 Smith Center Suite 874,North Johnshire,MH,51049
44010,7836,2023-11-05 09:30:00,99.27,PayPal,Shipped,32961 Reed Mills Suite 733,Snydertown,WY,53010
44011,2960,2024-11-22 07:29:00,2899.28,Credit Card,Cancelled,99051 Marilyn Lodge,Nathanshire,TX,10488
44012,2221,2023-07-13 09:30:00,613.72,Bank Transfer,Delivered,903 Cox Shoal Suite 320,South Erika,WA,05322
44013,8570,2024-11-12 15:35:00,2061.74,Credit Card,Delivered,34244 Vaughn Walk,South Patriciastad,NJ,75875
44014,8414,2024-07-18 11:20:00,8147.79,PayPal,Delivered,05904 Bryan Summit,West Tiffany,MI,87839
44015,9533,2024-10-12 07:18:00,1671.71,PayPal,Cancelled,85621 Anderson Station,West Ambermouth,ND,28285
44016,7258,2023-10-13 12:44:00,2651.04,PayPal,Cancelled,2838 Mclean Lake Suite 975,West Jefferyshire,MA,98966
44017,1701,2024-07-23 11:05:00,8003.55,Google Pay,Shipped,8510 Levine Mall Suite 055,East Jenniferstad,LA,63877
44018,9094,2023-12-26 15:07:00,464.67,Debit Card,Delivered,297 Thomas Meadow,West Vanessa,UT,42747
44019,10289,2023-10-13 19:03:00,847.18,PayPal,Returned,171 Shepard Mission,New Christinehaven,FM,61350
44020,5429,2023-12-13 17:45:00,2624.31,Credit Card,Delivered,43820 Sarah Spur,Thomasbury,GA,66769
44021,6086,2024-02-11 20:56:00,542.01,Google Pay,Delivered,7467 Campbell Heights,South Danielchester,CA,22869
44022,10759,2023-12-27 20:21:00,2186.4,Credit Card,Delivered,43420 Morris Plaza,Whiteland,NY,68754
44023,1454,2023-07-15 13:04:00,4936.15,Google Pay,Cancelled,1587 William Dam,Hayestown,NJ,66385
44024,7319,2023-10-03 15:29:00,4692.66,PayPal,Shipped,678 Wilcox Radial,Port Terriland,VA,05459
44025,5046,2023-05-22 07:42:00,289.29,Apple Pay,Shipped,084 Jennifer Plaza,Joneshaven,CO,18221
44026,8730,2023-08-15 11:16:00,4358.43,Debit Card,Shipped,24870 Stephanie Place,East Stevenchester,AR,83962
44027,4879,2024-12-11 12:18:00,4256.09,Credit Card,Shipped,8531 Thomas Lane Apt. 815,Josephshire,SD,32332
44028,6238,2024-02-07 18:49:00,1304.61,PayPal,Shipped,6213 Shelley Inlet Suite 141,Charlesport,NE,71842
44029,9288,2023-08-09 09:28:00,144.28,Credit Card,Delivered,055 Brown Grove,Frankbury,AZ,29887
44030,2148,2023-10-05 07:13:00,2481.28,Google Pay,Delivered,9155 Connie Route,South George,NH,76470
44031,2163,2023-06-27 11:04:00,2662.19,Credit Card,Cancelled,6884 Williamson Camp,South Daniel,DC,16827
44032,2018,2024-06-28 18:18:00,380.36,Debit Card,Shipped,924 Ingram Gardens Apt. 329,East Tommy,AZ,54684
44033,1277,2024-07-20 14:55:00,5746.8,Apple Pay,Delivered,3829 Thomas Pass,North Victoria,WA,51809
44034,4291,2024-03-13 15:11:00,7057.56,PayPal,Delivered,9256 Jenkins Lodge,North Lauraberg,DE,32494
44035,10877,2024-12-10 10:41:00,13104.98,Google Pay,Delivered,585 Patton Lock Apt. 892,North Andresville,KS,73328
44036,1358,2024-10-28 14:46:00,5188.92,Apple Pay,Returned,862 Christina Trail,East Alexandrabury,MN,27986
44037,10530,2024-09-04 07:25:00,215.83,Debit Card,Delivered,71022 Jessica Union Suite 222,New Brianville,LA,82132
44038,5150,2024-11-13 09:24:00,1575.9,Credit Card,Shipped,60639 Wright Summit,Stephaniestad,WV,13724
44039,5656,2023-12-26 19:06:00,7229.59,Apple Pay,Delivered,42476 Roberts Landing Apt. 603,Wallaceville,ND,81159
44040,1976,2023-07-17 20:03:00,1430.06,Credit Card,Shipped,93638 Kurt Forks,West Jessicachester,ME,02009
44041,7596,2024-11-09 18:16:00,372.96,PayPal,Returned,3523 Mark Expressway,Walkerfurt,FM,03296
44042,5391,2023-10-01 09:49:00,4139.43,Bank Transfer,Returned,02656 Larry Shoal,Michaelville,IA,30756
44043,6916,2023-07-11 13:40:00,2107.76,Bank Transfer,Returned,34842 Don Extension Suite 295,West Calebmouth,MH,64283
44044,9082,2023-11-27 14:32:00,4030.38,Credit Card,Delivered,37115 Denise Views,Ellisshire,KY,66453
44045,7198,2024-04-11 07:45:00,4568.61,PayPal,Returned,5321 Frey Brook Apt. 820,Manuelfurt,PW,77610
44046,6451,2024-03-28 07:42:00,3799.17,Debit Card,Delivered,4982 Beltran Summit Apt. 179,Davidfort,FM,10163
44047,3332,2024-07-12 09:01:00,1102.52,Credit Card,Delivered,48824 Nguyen Pine,West Kennethview,ME,42833
44048,1333,2023-04-07 09:35:00,1396.74,Apple Pay,Delivered,95777 Lisa Walk,Lake Tonyahaven,MP,90524
44049,5334,2024-12-16 12:08:00,451.57,Credit Card,Delivered,649 Morse Spur,Port Brandy,NH,84367
44050,3677,2024-06-28 17:08:00,2798.05,Credit Card,Shipped,1875 Jenkins Prairie Suite 494,East Mike,AR,95187
44051,10557,2023-08-27 10:01:00,1074.55,Apple Pay,Delivered,150 Mike Spurs Apt. 762,Edwinchester,VT,37339
44052,2882,2024-05-10 10:06:00,377.2,Apple Pay,Shipped,72522 Cheryl Tunnel,Brandyshire,VA,50652
44053,4971,2024-04-20 16:46:00,8290.4,Debit Card,Cancelled,4148 Victor Course Suite 792,North Jamesborough,FL,64248
44054,1176,2023-06-21 09:08:00,3611.22,Bank Transfer,Returned,078 Meghan Stream,South Mark,NV,44993
44055,9084,2024-10-25 11:32:00,59.52,Credit Card,Delivered,4470 Silva Viaduct,East Jennifer,CO,43705
44056,9928,2024-03-05 15:01:00,251.06,Google Pay,Shipped,243 Roach Gardens,North Jennifertown,KS,07462
44057,8513,2023-12-03 13:10:00,10540.17,PayPal,Processing,072 Ward Inlet,East Annville,NV,14340
44058,10795,2023-12-05 08:59:00,6839.25,Bank Transfer,Delivered,18435 Joseph Highway,Port Kelly,WY,97094
44059,5190,2023-12-27 08:00:00,1340.62,Credit Card,Shipped,877 Matthew Plains Suite 226,North Beth,PR,04805
44060,4416,2024-08-12 08:59:00,393.35,Debit Card,Delivered,439 Ann Brooks,South Robert,CO,33076
44061,10079,2023-12-22 09:38:00,1036.06,PayPal,Delivered,7201 Shannon Corner Suite 562,East Matthewmouth,OH,21264
44062,2056,2023-12-06 11:41:00,850.14,Credit Card,Processing,1511 Michelle Dam Suite 088,New Daniel,ND,01695
44063,9160,2024-11-02 17:55:00,3639.66,PayPal,Returned,632 Alexandra Prairie Suite 446,New Ryanmouth,PA,84637
44064,2375,2023-02-06 10:13:00,25.86,Apple Pay,Processing,42012 Cindy Island Apt. 157,Jennifertown,MO,44098
44065,7718,2024-06-01 08:45:00,5125.24,Debit Card,Processing,838 Katherine Burg Suite 463,New Paul,NC,65334
44066,4280,2024-06-09 21:15:00,2720.91,Apple Pay,Delivered,0143 Brown Branch Suite 932,West Richard,AZ,26353
44067,10811,2023-10-09 18:23:00,2955.26,Debit Card,Cancelled,6039 Sutton Pass Suite 314,Port Christopher,NC,45636
44068,3492,2023-02-03 12:55:00,2000.56,Credit Card,Returned,57512 Ryan Stravenue,Port Patriciachester,ME,50440
44069,3471,2023-08-18 17:54:00,4222.1,Credit Card,Delivered,70583 Hall Wall Suite 357,South Justin,DC,36481
44070,3736,2023-12-02 18:29:00,296.29,Credit Card,Cancelled,3181 Drake Rapids Apt. 986,Lindaberg,AR,44682
44071,9969,2023-11-12 15:57:00,2447.28,Debit Card,Processing,72051 Thompson Skyway Suite 404,Port Jessicastad,PA,60250
44072,7502,2023-08-15 18:59:00,170.58,PayPal,Shipped,1629 Lisa Islands Suite 247,North Trevor,PR,92074
44073,1272,2024-11-19 10:58:00,1027.8,PayPal,Delivered,992 Taylor Glens Suite 604,Smithfurt,WY,57454
44074,8775,2024-02-26 18:06:00,3605.52,Bank Transfer,Delivered,8500 Jason Villages Apt. 550,Port Sarahberg,DC,97003
44075,9455,2024-06-26 08:36:00,269.22,Credit Card,Shipped,0154 Amanda Squares,New Jack,NJ,73276
44076,6695,2023-10-25 07:05:00,426.06,Debit Card,Shipped,300 Jacqueline Route Apt. 253,West Stacy,NV,98105
44077,9104,2024-10-10 19:18:00,300.29,Google Pay,Delivered,72068 Bowman River Suite 634,Alexandrafurt,PR,98824
44078,2578,2024-03-19 07:07:00,6212.86,Debit Card,Delivered,061 Jennifer Creek Suite 289,Heatherland,KS,90335
44079,9282,2023-12-24 12:08:00,335.52,PayPal,Processing,00363 Susan Ramp,Gonzalesborough,NH,35339
44080,4332,2023-10-20 19:12:00,461.0,Apple Pay,Cancelled,4526 Rojas Parkways,Parkhaven,NY,61692
44081,1093,2024-11-21 21:20:00,5529.7,PayPal,Delivered,194 Fowler Corner Suite 175,Cindyfort,HI,61584
44082,2701,2024-10-24 16:22:00,824.38,PayPal,Delivered,83865 Thomas Squares Apt. 731,Port Vanessa,PW,96087
44083,7095,2024-11-20 16:59:00,1445.02,PayPal,Shipped,893 Michael Neck,Port Jennifer,PW,34892
44084,3121,2024-09-20 09:49:00,184.05,PayPal,Returned,24263 Jamie Dam,Hallfurt,AZ,45518
44085,3382,2023-06-21 13:55:00,1939.82,Debit Card,Delivered,63886 Harrison Run Suite 798,Port Sandramouth,WA,20586
44086,2707,2024-09-03 17:13:00,1794.09,Google Pay,Returned,35330 Nguyen Views Apt. 280,Marcoview,MN,44214
44087,8265,2023-08-06 09:13:00,157.02,Credit Card,Shipped,698 Oscar Mountain Suite 251,Stephenbury,KY,40538
44088,2659,2023-11-07 18:34:00,1082.58,Credit Card,Delivered,990 Campbell Hollow Apt. 432,West Clairefort,VA,51853
44089,7684,2024-06-21 11:25:00,509.44,Apple Pay,Returned,3648 Anthony Stravenue Suite 879,Bonnieshire,GA,58055
44090,3534,2023-01-23 16:22:00,4696.86,Google Pay,Processing,936 Nicholas Gateway Apt. 821,North Allisonside,NJ,92457
44091,2449,2023-07-14 21:29:00,971.99,Credit Card,Delivered,4081 Meghan Roads,Garciaberg,OH,04881
44092,10324,2023-12-27 22:09:00,6286.92,PayPal,Delivered,2908 Ashley Walk,Port Johnathan,RI,62532
44093,1934,2024-12-08 15:44:00,1446.0,Credit Card,Shipped,6587 Trevino Pike,New Mark,CA,54050
44094,10350,2024-10-23 20:33:00,6698.12,Debit Card,Delivered,24781 Barnes Mall Suite 295,Jonathanbury,AL,52581
44095,3927,2024-12-01 20:38:00,1613.18,Debit Card,Cancelled,481 Francis Landing Apt. 978,Port Darrenport,KS,12455
44096,2679,2023-11-27 15:41:00,482.86,Google Pay,Delivered,8981 White Divide Apt. 773,Castromouth,NE,54140
44097,5550,2023-08-27 08:13:00,1645.5,PayPal,Delivered,5259 Dominique Loop Apt. 098,South Edward,GA,75103
44098,4421,2024-10-18 10:39:00,3221.42,Apple Pay,Returned,567 Mark Pass,New Cynthia,NM,13280
44099,7900,2024-04-24 08:14:00,1518.11,Apple Pay,Delivered,347 Tina Walk Apt. 080,East Laurenmouth,TN,13003
44100,1372,2023-12-03 13:32:00,1234.73,Debit Card,Shipped,5260 Laurie Place Apt. 769,New Stacyburgh,NJ,04220
44101,9644,2023-12-09 14:07:00,6361.83,Debit Card,Delivered,3800 Carter Terrace,South Meganberg,MS,80093
44102,7637,2023-04-14 15:30:00,569.66,Credit Card,Delivered,355 John Extensions Apt. 591,Desireeside,OR,06792
44103,4336,2023-04-03 07:30:00,23.9,Credit Card,Delivered,86217 Kirk Radial,Frederickville,WA,90763
44104,8228,2024-04-18 10:24:00,142.15,Credit Card,Delivered,1278 Denise Cliff Suite 949,Ericshire,MP,86155
44105,5999,2023-04-27 20:10:00,3723.97,Debit Card,Delivered,73702 Griffin Islands Apt. 778,Rogersborough,VT,10442
44106,9707,2023-05-06 15:08:00,660.56,Credit Card,Processing,364 Aaron Centers,Coxfurt,PA,46905
44107,9361,2023-03-24 22:44:00,1255.6,Apple Pay,Cancelled,09034 Dennis Centers,Juliafort,OR,03208
44108,10182,2024-12-10 18:47:00,4057.2,PayPal,Processing,1180 Danielle Course,Port Blake,AK,97360
44109,6804,2023-03-04 14:57:00,3442.16,Debit Card,Delivered,9037 Everett Creek Suite 370,New Katrina,IL,67902
44110,2254,2023-11-16 19:51:00,5789.76,PayPal,Returned,308 Sherry Crossroad Apt. 665,Paulside,MT,52410
44111,2913,2023-03-10 17:54:00,808.78,Credit Card,Delivered,762 Michele Field,Escobarbury,OH,55691
44112,8419,2023-05-06 22:10:00,3027.84,Apple Pay,Delivered,12679 Hutchinson Park,Amyborough,UT,22154
44113,2887,2024-06-07 08:44:00,3989.34,Debit Card,Returned,047 Hughes Burgs Suite 130,Victoriaville,MS,59005
44114,2015,2023-11-09 13:14:00,2127.36,Debit Card,Delivered,6362 Sheila Freeway,Millerport,OK,81316
44115,10515,2023-10-11 08:42:00,3089.12,Credit Card,Delivered,8260 Tonya Trafficway Apt. 378,Josephview,NC,31034
44116,1623,2024-03-05 13:24:00,210.33,Credit Card,Delivered,231 Crawford Village,Hernandezhaven,AZ,05875
44117,2188,2023-12-25 08:21:00,435.68,Debit Card,Delivered,031 Simmons Trace,East Shaun,VA,82062
44118,6944,2023-07-25 13:49:00,1622.06,Debit Card,Shipped,005 Robert Lake,Clarkberg,MA,07830
44119,7822,2023-05-12 09:33:00,3048.99,Credit Card,Shipped,40195 Austin Loop Suite 749,New Jamesmouth,OR,30620
44120,4162,2024-03-21 18:17:00,195.74,Credit Card,Shipped,3237 Madeline Lights Apt. 810,Deannamouth,PW,86777
44121,2665,2024-03-07 19:05:00,246.77,Google Pay,Delivered,72867 Andrew Drive,Pughmouth,DC,67230
44122,6116,2024-04-14 22:04:00,362.67,Bank Transfer,Returned,464 Monica Walks,Port Nathanbury,CT,84718
44123,6342,2024-11-02 09:19:00,3059.07,Debit Card,Returned,69075 Alyssa Forges Suite 490,Port Ronaldfurt,MO,01570
44124,2087,2024-05-27 09:38:00,101.07,Debit Card,Processing,34834 George Tunnel Apt. 826,Gardnermouth,OK,85034
44125,9585,2023-08-11 07:29:00,3419.47,Debit Card,Shipped,667 Diana Pike,Greenfort,VT,64883
44126,4540,2024-10-25 22:59:00,5595.19,Credit Card,Delivered,99907 Davis Junction Apt. 153,East Lisa,MH,32706
44127,2301,2023-08-17 08:29:00,2549.32,PayPal,Shipped,1161 Hayes Isle Suite 411,Port Chad,PR,73572
44128,7291,2023-10-20 10:51:00,2766.93,Bank Transfer,Cancelled,6086 Jones Glens Suite 806,Matthewmouth,KS,47434
44129,1262,2023-11-19 16:29:00,1124.1,Credit Card,Returned,0630 Watson Bridge,New Christina,PR,01198
44130,6829,2023-12-18 08:02:00,363.16,PayPal,Processing,880 Robert Forks Suite 593,South Emily,WA,70531
44131,2099,2023-08-26 16:55:00,2777.64,Credit Card,Processing,88981 Brian Common Apt. 009,West Theresa,AK,55021
